index,prediction
63338,"9.5cm, 9.5cm, 24cm"
63339,"22.8cm, 6cm"
63340,"19.05cm, 16.76cm, 37.08cm"
63341,
63342,"13.5cm, 7cm, 16cm"
63343,"25mm, 221mm"
63344,"25mm, 221mm"
63345,"344 cm, 35 cm"
63346,"344 cm, 35 cm"
63347,
63348,
63349,
63350,"7cm, 2.76in"
63351,"7cm, 2.76in"
63352,
63353,
63354,
63355,
63356,"7cm, 36cm"
63357,"3.4in, 8in, 3in"
63358,"10.5cm, 32cm"
63359,
63360,"5.70 in, 14.50 cm, 9.44 in, 24.00 cm"
63361,"5.70 in, 14.50 cm, 9.44 in, 24.00 cm"
63362,"5.70 in, 14.50 cm, 9.44 in, 24.00 cm"
63363,
63364,"28.2 cm, 33.0 cm, 25.4 cm, 40.9 cm, 21.6 cm, 26 cm"
63365,
63366,
63367,
63368,
63369,"3.7cm, 1.45in, 3.7cm, 1.45in"
63370,"3.7cm, 1.45in, 3.7cm, 1.45in"
63371,"3.7cm, 1.45in, 3.7cm, 1.45in"
63372,90cm
63373,90cm
63374,"305 cm, 180 cm, 77 cm"
63375,"305 cm, 180 cm, 77 cm"
63376,"17cm, 36cm, 28cm"
63377,"17cm, 36cm, 28cm"
63378,"65cm, 30cm, 11.81in, 98.43in, 250cm"
63379,"40 cm, 22 cm, 2 cm"
63380,
63381,"57 inch, 6 cm, 2.36 inch"
63382,
63383,
63384,"38cm, 3.2cm, 45cm"
63385,
63386,
63387,22cm
63388,"2cm, 0.79in, 5.4cm, 2.13in"
63389,
63390,
63391,
63392,
63393,205mm
63394,
63395,
63396,"6in, 2 in, 2in"
63397,
63398,
63399,28cm
63400,28cm
63401,"3.7in, 3.7in"
63402,"3.7in, 3.7in"
63403,6 cm
63404,3in
63405,3in
63406,"4 cm, 2 cm, 3 cm, 3 cm"
63407,"4 cm, 2 cm, 3 cm, 3 cm"
63408,
63409,
63410,"6 cm, 4 cm, 5 cm, 4 cm"
63411,
63412,
63413,
63414,"7cm, 2.8in"
63415,"7cm, 2.8in"
63416,"60cm, 23.6in"
63417,
63418,"20 inch, 18 inch"
63419,"20 inch, 18 inch"
63420,"26cm, 10.23in"
63421,"26cm, 10.23in"
63422,
63423,
63424,"23cm, 9inch, 1.7inch, 7cm, 2.7inch, 7inch, 5cm, 9inch"
63425,330lb
63426,"8.8 in, 22.5 cm, 16.5 in, 42 cm"
63427,"8.8 in, 22.5 cm, 16.5 in, 42 cm"
63428,"1.18inch, 4.80inch, 0.47inch"
63429,"1.18inch, 4.80inch, 0.47inch"
63430,"1.18inch, 4.80inch, 0.47inch"
63431,"4.3cm, 20cm"
63432,"4.3cm, 20cm"
63433,"28.5 cm, 11.2 in, 28.5 cm"
63434,"28.5 cm, 11.2 in, 28.5 cm"
63435,13cm
63436,13cm
63437,"60 cm, 100 cm, 75 cm"
63438,"60 cm, 100 cm, 75 cm"
63439,75mm
63440,"19.55cm, 6.6cm"
63441,"19.55cm, 6.6cm"
63442,48mm
63443,48mm
63444,7cm
63445,
63446,
63447,"62mm, 178mm, 99mm"
63448,
63449,5cm
63450,5cm
63451,4.7 inch
63452,4.7 inch
63453,4.7 inch
63454,"5cm, 52cm, 52cm"
63455,
63456,
63457,
63458,240lb
63459,"32cm, 7.87in"
63460,5cm
63461,5cm
63462,5cm
63463,
63464,
63465,
63466,"3.26 in, 8.3 cm, 11.02 in, 28 cm, 0.35 in, 0.9 cm"
63467,"3.26 in, 8.3 cm, 11.02 in, 28 cm, 0.35 in, 0.9 cm"
63468,1800w
63469,
63470,"3.8cm, 2.6cm"
63471,"3.8cm, 2.6cm"
63472,
63473,14.8cm
63474,14.8cm
63475,14.8cm
63476,"44lbs, 4.7lbs"
63477,"10 cm, 7 cm, 10.5 cm"
63478,"3 m, 3m, 3m"
63479,"148cm, 7cm, 5cm"
63480,360mm
63481,
63482,"8.5cm, 10cm, 8 cm, 22 cm"
63483,150cm
63484,150cm
63485,"25mm, 36mm"
63486,"12.5cm, 14cm"
63487,"35cm, 60cm"
63488,"295mm, 160m"
63489,
63490,"2cm, 7.9in"
63491,25cm
63492,25cm
63493,
63494,
63495,"3mm, 82cm, 30cm, 6cm, 7cm, 12cm, 9cm, 31cm"
63496,
63497,"0.87inch, 3.94inch, 3.94inch, 1.97inch"
63498,"405.11mm, 20.23 mm"
63499,
63500,
63501,"200mm, 186mm"
63502,"6cm, 70cm"
63503,"6 cm, 30 inch"
63504,29.7g
63505,"40cm, 40cm, 28cm"
63506,"11cm, 38in, 33in"
63507,"17.8cm, 9.3cm"
63508,"17.8cm, 9.3cm"
63509,"7cm, 2.76inch, 6cm, 2.36inch, 5.2cm, 4cm"
63510,40 cm
63511,"85 mm, 3.4 inch, 106 mm, 106 mm"
63512,"85 mm, 3.4 inch, 106 mm, 106 mm"
63513,"4.52 in, 11.5 cm, 5.51 in, 0 cm"
63514,"20 cm, 55 cm, 40 cm"
63515,"40cm, 62cm, 87cm"
63516,24cm
63517,24cm
63518,"4.3in, 3.1in"
63519,
63520,2w
63521,
63522,"2.36in, 6cm, 23.22in, 59cm"
63523,"2.36in, 6cm, 23.22in, 59cm"
63524,"2.36in, 6cm, 23.22in, 59cm"
63525,"25cm, 9.8in"
63526,"64mm, 135mm"
63527,"64mm, 135mm"
63528,
63529,
63530,140cm
63531,85 cm
63532,
63533,135cm
63534,135cm
63535,"3.3 in, 8.5 cm, 2.5 in, 6.5 cm"
63536,"3.3 in, 8.5 cm, 2.5 in, 6.5 cm"
63537,
63538,
63539,15 inch
63540,15 inch
63541,15 inch
63542,"8cm, 3.15in, 23cm, 9in, 4in, 23cm, 9in"
63543,"14cm, 5.51in, 6.5cm, 8cm, 3.15in"
63544,"130 cm, 35 cm"
63545,350mm
63546,
63547,"385mm, 17mm"
63548,"385mm, 17mm"
63549,"385mm, 17mm"
63550,
63551,"18cm, 04inch, 2cm"
63552,"30in, 76cm"
63553,"15.5cm, 6.10in, 1.6cm, 0.63in"
63554,"15.5cm, 6.10in, 1.6cm, 0.63in"
63555,"5 inch, 165cm, 6.5 inch"
63556,
63557,"3.7cm, 1.45in, 2cm, 78in, 3.8cm, 1.5in, 1.9cm"
63558,
63559,"14.5cm, 8.5cm, 23cm"
63560,"36cm, 17in"
63561,"36cm, 17in"
63562,"5.8cm, 9cm"
63563,15cm
63564,15cm
63565,
63566,
63567,"8.5 cm, 3.4 in, 8 cm, 3.2 in"
63568,"8.5 cm, 3.4 in, 8 cm, 3.2 in"
63569,"40cm, 39cm, 41cm, 50cm"
63570,"56mm, 2.20in, 84in, 51mm, 123mm"
63571,"3 in, 7.5 cm"
63572,
63573,
63574,"8mm, 3.07in, 59in, 2.04in"
63575,
63576,
63577,
63578,
63579,"7.3cm, 7.5cm, 12cm, 3.5cm"
63580,
63581,"38mm, 25mm"
63582,"38mm, 25mm"
63583,"38mm, 25mm"
63584,"27.94 cm, 36.83 cm"
63585,"27.94 cm, 36.83 cm"
63586,"8in, 25cm"
63587,
63588,
63589,
63590,9cm
63591,9cm
63592,9cm
63593,"9.30cm, 3.65in, 6.5cm, 2.55in"
63594,"57.8mm, 9.9mm"
63595,"57.8mm, 9.9mm"
63596,"23cm, 8cm"
63597,10 mm
63598,"14.96 in, 38 cm, 3.93 in, 10 cm"
63599,"14.96 in, 38 cm, 3.93 in, 10 cm"
63600,
63601,"2cm, 8cm, 2cm"
63602,"16.5 in, 42cm, 14.5 in, 37cm"
63603,"16.5 in, 42cm, 14.5 in, 37cm"
63604,"130cm, 49cm"
63605,"130cm, 49cm"
63606,"10cm, 3.94inch, 10cm, 3.94inch, 13cm, 5.12inch"
63607,"14.5 inch, 3.9 inch, 15 inch, 6 inch, 5.5 inch"
63608,
63609,
63610,
63611,
63612,"720 mm, 498 mm, 771 mm"
63613,
63614,
63615,150mm
63616,150mm
63617,"122cm, 46cm, 20cm, 35cm, 86cm"
63618,"2.9 in, 7.5 cm, 8.6 in, 22 cm"
63619,"2.9 in, 7.5 cm, 8.6 in, 22 cm"
63620,71 cm
63621,
63622,258 mm
63623,258 mm
63624,"16in, 16in, 16in, 24 in, 48in"
63625,"16in, 16in, 16in, 24 in, 48in"
63626,"43in, 15in"
63627,50.8mm
63628,"120mm, 120mm"
63629,"6in, 2.8in"
63630,"6in, 2.8in"
63631,
63632,"2.6cm, 1.0in, 3.5cm, 1.38in, 8.5cm, 3.35in"
63633,11.81in
63634,11.81in
63635,11.81in
63636,"26.5cm, 4cm"
63637,
63638,
63639,
63640,"19cm, 7.48in"
63641,"19cm, 7.48in"
63642,"16v, 3w, 16v, 3w"
63643,"16v, 3w, 16v, 3w"
63644,34cm
63645,34cm
63646,"57cm, 170cm, 140cm, 300cm, 18cm, 5cm"
63647,"1 mm, 55 mm"
63648,"8mm, 39.3mm"
63649,"2cm, 8in, 2.4in, 36.7cm, 14.4in, 35.7cm, 14.6in, 3.9cm, 7cm, 3.4in"
63650,19in
63651,"11cm, 4.33in, 20.5cm, 8in"
63652,"11cm, 4.33in, 20.5cm, 8in"
63653,"2cm, 2cm"
63654,"2cm, 2cm"
63655,"2.5 kg, 5.0 kg, 9.0 kg, 18.0 kg, 25.0 kg, 0 kg"
63656,25mm
63657,25mm
63658,
63659,
63660,
63661,
63662,60cm
63663,60cm
63664,95g
63665,
63666,"46mm, 43mm, 61mm, 26mm"
63667,"22mm, 50mm"
63668,"22mm, 50mm"
63669,"22mm, 50mm"
63670,5185 mm
63671,
63672,"2in, 2in, 13.50m, 5.3in, 8cm, 9in, 15.5cm"
63673,"131mm, 131mm, 46mm, 46mm"
63674,"131mm, 131mm, 46mm, 46mm"
63675,
63676,"11.8in, 3.9in, 3.9in"
63677,"28cm, 39cm, 13.5cm, 24cm"
63678,"11.8cm, 4.64in"
63679,37 cm
63680,37 cm
63681,"3.2cm, 107cm, 32cm, 97cm, 7.9cm"
63682,"10in, 25cm, 14in, 36cm, 10in, 25cm, 7in, 18cm"
63683,6.5cm
63684,6.5cm
63685,
63686,
63687,"27cm, 23cm, 8cm"
63688,"27cm, 23cm, 8cm"
63689,"27cm, 23cm, 8cm"
63690,"137cm, 2cm"
63691,"23.5cm, 19.9cm"
63692,"50cm, 50cm, 50cm, 60cm"
63693,11 in
63694,
63695,
63696,
63697,"4.72inch, 1.37inch, 13.58inch, 0.078inch, 12.2inch"
63698,
63699,
63700,"22.5cm, 8.85in, 28cm, 11.02in"
63701,"22.5cm, 8.85in, 28cm, 11.02in"
63702,"69 in, 175.3 cm, 7.25 in, 18.4 cm, 23.25 in, 59.1 cm"
63703,"18cm, 15cm"
63704,
63705,
63706,20v
63707,"6ft, 7ft"
63708,"3cm, 9cm"
63709,"10mm, 3.9in, 180mm, 7.1in, 120mm, 4.7in, 40mm, 1.6in"
63710,"10mm, 3.9in, 180mm, 7.1in, 120mm, 4.7in, 40mm, 1.6in"
63711,8 in
63712,8 in
63713,"3 inch, 3 inch"
63714,"3 inch, 3 inch"
63715,
63716,
63717,"65cm, 25.6in, 70cm, 27.6in"
63718,"7.5cm, 12cm"
63719,8cm
63720,8cm
63721,"6.6ft, 201cm, 1.64ft"
63722,"12.4in, 7.3in"
63723,
63724,
63725,
63726,"41in, 48 in"
63727,"41in, 48 in"
63728,"45 cm, 13 cm"
63729,"26.5cm, 26.5cm, 39cm"
63730,"16m, 35mm"
63731,"49cm, 83cm, 47cm, 6cm"
63732,"49cm, 83cm, 47cm, 6cm"
63733,15cm
63734,15cm
63735,15cm
63736,
63737,
63738,"8cm, 3.15inch"
63739,"8cm, 3.15inch"
63740,"13cm, 5.12in"
63741,"13cm, 5.12in"
63742,"127cm, 180cm, 71.5cm"
63743,
63744,"33cm, 14.5cm"
63745,"9cm, 5in"
63746,"9cm, 5in"
63747,"50cm, 30cm, 53cm"
63748,"36 in, 43in, 4.3in, 2 in"
63749,"16cm, 11cm, 7cm, 9cm"
63750,"60cm, 5cm"
63751,"25cm, 6cm"
63752,"25cm, 6cm"
63753,"18cm, 21cm, 8.27in"
63754,"2.0cm, 3.0cm"
63755,
63756,
63757,"110cm, 102cm, 55cm, 24cm, 33cm"
63758,1.49in
63759,1.49in
63760,1.49in
63761,"13cm, 7.5cm"
63762,265 lb
63763,3.9in
63764,3.9in
63765,
63766,49mm
63767,49mm
63768,49mm
63769,"41cm, 26cm"
63770,"12 cm, 8.6 in, 4.7 in"
63771,
63772,
63773,"14inch, 1.4inch, 5.8 inch"
63774,
63775,"7cm, 2.7inch"
63776,"7cm, 2.7inch"
63777,"1.7 in, 4.5 cm, 1.3 in, 3.5 cm"
63778,"1.7 in, 4.5 cm, 1.3 in, 3.5 cm"
63779,"7in, 337mm, 267mm"
63780,"7in, 337mm, 267mm"
63781,"2.7inch, 2.36inch"
63782,240v
63783,
63784,240v
63785,"5.9in, 3in, 3.9in"
63786,"5.9in, 3in, 3.9in"
63787,30cm
63788,30cm
63789,"14.9 in, 38.0 cm, 7.1 in, 18.0 cm"
63790,"14.9 in, 38.0 cm, 7.1 in, 18.0 cm"
63791,"2.23 inch, 2.23inch, 7mm"
63792,
63793,
63794,
63795,"3.1inch, 18inch, 12inch"
63796,"8cm, 12cm"
63797,"8cm, 12cm"
63798,9cm
63799,9cm
63800,8.5 inch
63801,
63802,
63803,"30 cm, 26 cm, 20 cm"
63804,"14cm, 5.5in"
63805,40cm
63806,40cm
63807,130lb
63808,
63809,"4ft, 122cm"
63810,"10.5 cm, 4.13 in"
63811,"10.5 cm, 4.13 in"
63812,"23cm, 9 inch, 15.5cm, 6.1 inch, 12cm"
63813,"2.59 in, 5.9 in, 4.5 in, 5.5 in, 5in, 5.5 in"
63814,"70 cm, 50 cm"
63815,"12lb, 12lb"
63816,
63817,"5.5cm, 0.9cm, 12cm, 4.5cm, 0.6cm, 3.9cm"
63818,"19cm, 28cm"
63819,"157.8 mm, 8.8 mm, 259.8mm, 8.8 mm"
63820,"3.5cm, 36cm, 36cm, 14cm"
63821,"5.3cm, 2inch, 3.8cm"
63822,"5.3cm, 2inch, 3.8cm"
63823,"14cm, 22cm, 8cm, 10 cm, 3.9 inch"
63824,3inch
63825,3inch
63826,"12.5cm, 4.92in, 9.25in, 11.6in"
63827,
63828,
63829,
63830,"60mm, 15mm"
63831,
63832,
63833,"15mm, 40mm"
63834,
63835,"8in, 20.3cm, 20in, 50.8cm, 24in, 61cm"
63836,9mm
63837,9mm
63838,9mm
63839,
63840,
63841,"0.9in, 1.3in"
63842,"0.9in, 1.3in"
63843,
63844,"3.14 in, 8 cm"
63845,"3.14 in, 8 cm"
63846,"19.4cm, 13.6cm, 11.3cm, 16.2cm"
63847,"19.4cm, 13.6cm, 11.3cm, 16.2cm"
63848,
63849,"15.5cm, 5.7in, 16.5cm"
63850,120 cm
63851,120 cm
63852,120 cm
63853,"6.5mm, 17.5mm"
63854,"6.5mm, 17.5mm"
63855,"12.5cm, 7.5cm, 35cm, 5cm"
63856,"58cm, 13cm, 7cm, 70cm, 37.5cm"
63857,"58cm, 13cm, 7cm, 70cm, 37.5cm"
63858,
63859,"36cm, 109.5cm"
63860,8inch
63861,8inch
63862,8inch
63863,"45mm, 150mm, 25mm"
63864,"45mm, 150mm, 25mm"
63865,"02.2cm, 02.54cm"
63866,"02.2cm, 02.54cm"
63867,180 cm
63868,
63869,"16cm, 6.29in"
63870,"16cm, 6.29in"
63871,"17cm, 6.69in, 19cm, 7.48in"
63872,"17cm, 6.69in, 19cm, 7.48in"
63873,"290 mm, 87 mm"
63874,"290 mm, 87 mm"
63875,"290 mm, 87 mm"
63876,
63877,
63878,"8cm, 15.5cm, 18cm"
63879,"6.68 in, 17.0 cm, 3.73 in, 9.5 cm"
63880,"6.68 in, 17.0 cm, 3.73 in, 9.5 cm"
63881,"6.68 in, 17.0 cm, 3.73 in, 9.5 cm"
63882,"6.6ft, 3.3ft"
63883,"6.6ft, 3.3ft"
63884,
63885,
63886,"21.5cm, 6.5cm, 2.6inch, 9.7cm, 3.8inch"
63887,"21.5cm, 6.5cm, 2.6inch, 9.7cm, 3.8inch"
63888,226.8g
63889,66cm
63890,"9.84 in, 25 cm, 20.5 in, 52 cm, 12.99 in, 15.7 in, 33 cm, 40 cm"
63891,"17in, 78 mm, 4.8 in, 121 mm"
63892,
63893,
63894,"325mm, 297mm"
63895,"18cm, 14cm, 2cm"
63896,264lbs
63897,264lbs
63898,280 lbs
63899,"10.2in, 25.9cm, 2in, 9cm, 7in, 68cm, 6in, 7cm"
63900,
63901,"60 cm, 32 cm"
63902,80mm
63903,80mm
63904,"8.65 in, 22 cm"
63905,"7.87inch, 8.5cm, 3.35inch"
63906,"18cm, 7in, 47cm"
63907,15cm
63908,15cm
63909,"30cm, 8inch, 1.6inch, 4cm, 9inch, 38cm, 8inch, 25cm"
63910,"38.4 oz, 6 oz"
63911,
63912,8 cm
63913,8 cm
63914,8in
63915,8in
63916,8in
63917,17.4cm
63918,
63919,
63920,"7 cm, 13 cm, 38 cm"
63921,15cm
63922,15cm
63923,7cm
63924,37mm
63925,37mm
63926,37mm
63927,"105 cm, 52cm, 76cm"
63928,"105 cm, 52cm, 76cm"
63929,"7.1 in, 18.0 cm, 3.9 in, 10.0 cm"
63930,"7.1 in, 18.0 cm, 3.9 in, 10.0 cm"
63931,"4.8cm, 1.89in"
63932,"4.8cm, 1.89in"
63933,"4.8cm, 1.89in"
63934,200 cm
63935,200 cm
63936,"6.239mm, 34mm, 32mm, 50mm"
63937,85cm
63938,85cm
63939,368g
63940,
63941,"12cm, 6cm, 12cm, 18cm"
63942,"6cm, 2.4in"
63943,"2mm, 20cm, 9in, 20cm, 7.9in"
63944,"72.3cm, 36cm"
63945,"86.4cm, 16.5cm"
63946,"86.4cm, 16.5cm"
63947,"1.75 inch, 8.50 inch"
63948,"1.75 inch, 8.50 inch"
63949,"10cm, 9.4in, 10.2in, 10.2in, 24cm, 26cm, 26cm"
63950,"10cm, 9.4in, 10.2in, 10.2in, 24cm, 26cm, 26cm"
63951,"20cm, 38cm"
63952,"20cm, 38cm"
63953,10 cm
63954,60 inch
63955,
63956,175 kg
63957,
63958,"8.06in, 13cm"
63959,"8.06in, 13cm"
63960,"8cm, 3.1in, 8cm"
63961,"8cm, 3.1in, 8cm"
63962,"8cm, 3.1in, 8cm"
63963,"18cm, 4cm"
63964,"18cm, 4cm"
63965,"18cm, 4cm"
63966,35 g
63967,"3ft, 2ft"
63968,57 cm
63969,33cm
63970,33cm
63971,
63972,4.3cm
63973,4.3cm
63974,"5 oz, 297 g"
63975,"6 inch, 12 inch"
63976,"48 inch, 18 inch"
63977,"48 inch, 18 inch"
63978,"21.6 kg, 120kg"
63979,13g
63980,"4.92 in, 12.5 cm, 8.26 in, 21cm"
63981,
63982,
63983,
63984,"5 cm, 5 cm"
63985,"5 cm, 5 cm"
63986,"5 cm, 5 cm"
63987,"150cm, 59inch"
63988,"150cm, 59inch"
63989,
63990,8 inch
63991,"43cm, 17in"
63992,"43cm, 17in"
63993,"43cm, 17in"
63994,
63995,"6cm, 9cm, 5cm"
63996,"6cm, 9cm, 5cm"
63997,"4 inch, 2.5 inch"
63998,"4 inch, 2.5 inch"
63999,
64000,
64001,
64002,"7ft, 7ft, 7.4ft"
64003,"7ft, 7ft, 7.4ft"
64004,
64005,4 cm
64006,4 cm
64007,"13.5cm, 5.3in, 24cm, 9.4in"
64008,"39cm, 68cm"
64009,13.2cm
64010,13.2cm
64011,13.2cm
64012,
64013,18cm
64014,18cm
64015,"42mm, 8mm"
64016,
64017,140 mm
64018,140 mm
64019,"22.8in, 58cm, 13cm"
64020,9w
64021,9w
64022,"0.3mm, 108mm, 45mm"
64023,"0.3mm, 108mm, 45mm"
64024,
64025,"55 cm, 50 cm, 15 cm, 275 cm, 140 cm"
64026,"4 inch, 3.4 inch"
64027,"4 inch, 3.4 inch"
64028,"50mm, 28mm"
64029,"14cm, 14.5cm, 8cm, 12cm"
64030,"47 cm, 102 cm, 69 cm, 36 cm"
64031,10.5 inch
64032,41.6g
64033,
64034,
64035,0.515m
64036,0.515m
64037,
64038,
64039,18 inch
64040,18 inch
64041,
64042,
64043,
64044,8.5cm
64045,8.5cm
64046,8.5cm
64047,"0.9inch, 65mm, 175mm, 9inch"
64048,"66cm, 33cm"
64049,"66cm, 33cm"
64050,"7 in, 2 in"
64051,"7 in, 2 in"
64052,12v
64053,12v
64054,"123.5cm, 4cm"
64055,"123.5cm, 4cm"
64056,51cm
64057,51cm
64058,51cm
64059,
64060,
64061,"15cm, 15.3cm, 9.7cm"
64062,"87mm, 114mm"
64063,"41mm, 48mm"
64064,"3cm, 21cm, 19cm, 28cm, 27cm"
64065,"3cm, 21cm, 19cm, 28cm, 27cm"
64066,"28mm, 93in, 49mm"
64067,"28mm, 93in, 49mm"
64068,
64069,
64070,"12cm, 21.5cm, 8.46in"
64071,"12cm, 21.5cm, 8.46in"
64072,
64073,
64074,9cm
64075,"35cm, 13.8inch, 21cm, 3inch"
64076,"35cm, 13.8inch, 21cm, 3inch"
64077,"35cm, 13.8inch, 21cm, 3inch"
64078,"3.3in, 1.37in, 05in, 10cm, 9in"
64079,
64080,7cm
64081,
64082,8cm
64083,8cm
64084,"77in, 92in"
64085,"77in, 92in"
64086,7.6 cm
64087,7.6 cm
64088,
64089,
64090,
64091,
64092,
64093,"26.7in, 43.3in"
64094,"45g, 226g"
64095,"110in, 3in, 11.8in"
64096,"110in, 3in, 11.8in"
64097,"110in, 3in, 11.8in"
64098,
64099,
64100,
64101,"5.51in, 14cm, 7.87in, 20cm"
64102,"5.51in, 14cm, 7.87in, 20cm"
64103,
64104,
64105,"55mm, 590 mm, 355mm"
64106,"27cm, 27cm"
64107,
64108,"180w, 9.6w, 5w"
64109,
64110,192 cm
64111,
64112,45mm
64113,45mm
64114,"6cm, 2.36in"
64115,"19.3cm, 19cm, 7.6in, 10.3cm, 4.1in, 10cm, 3.9in"
64116,"110 cm, 90 cm"
64117,"110 cm, 90 cm"
64118,"45mm, 1.77in, 82mm, 3.23in, 27mm, 1.06in"
64119,
64120,
64121,"2.1in, 5.5 cm, 1.3 in, 3.5 cm, 12.7 in, 32.5 cm"
64122,
64123,31cm
64124,31cm
64125,31cm
64126,18cm
64127,"2in, 12in"
64128,
64129,
64130,"2cm, 4.6cm"
64131,"2cm, 4.6cm"
64132,"11.8 inch, 15.7 inch, 19.6 inch"
64133,"11.8 inch, 15.7 inch, 19.6 inch"
64134,130 lbs
64135,"14cm, 5.51in"
64136,"14cm, 5.51in"
64137,"14cm, 5.51in"
64138,"6cm, 2.4in, 1 cm"
64139,
64140,"20cm, 7.8in, 120cm, 47.6in, 60cm, 24in, 25cm"
64141,"20cm, 7.8in, 120cm, 47.6in, 60cm, 24in, 25cm"
64142,"58mm, 2.28in, 36in, 2.36in, 60mm"
64143,"58mm, 2.28in, 36in, 2.36in, 60mm"
64144,38w
64145,38w
64146,
64147,33cm
64148,"42cm, 29.7cm, 58cm, 11.6inch"
64149,"11.5inch, 7.6inch"
64150,"6.6cm, 3cm"
64151,"6.6cm, 3cm"
64152,"20 cm, 75 cm, 6.29inch, 16cm"
64153,"20 cm, 75 cm, 6.29inch, 16cm"
64154,
64155,
64156,"15 cm, 10 cm, 33 cm"
64157,
64158,
64159,
64160,
64161,"16cm, 42cm, 23cm"
64162,"15.7in, 20.3in"
64163,"15.7in, 20.3in"
64164,"15.7in, 20.3in"
64165,7cm
64166,"180cm, 5.9ft, 60cm, 3.3ft, 2ft"
64167,"23cm, 9.1in, 19cm"
64168,"7.68cm, 3.02in"
64169,"3.74in, 3.93in, 0.55 in, 1.7 in"
64170,45g
64171,"11.5cm, 7cm, 15cm, 8cm, 8cm, 13.5cm"
64172,"94kg, 68kg"
64173,"2.7 inch, 6.2 inch"
64174,
64175,
64176,"3.7oz, 105g"
64177,"75mm, 200mm"
64178,"4mm, 4mm, 45mm, 20mm"
64179,
64180,
64181,"141cm, 24cm, 59cm"
64182,93cm
64183,93cm
64184,93cm
64185,"50 cm, 50 cm"
64186,"50 cm, 50 cm"
64187,2 cm
64188,
64189,
64190,
64191,
64192,"150 kg, 330 lbs"
64193,
64194,"13.5cm, 5.3in"
64195,"30 cm, 90 cm"
64196,
64197,
64198,"40cm, 15.7in"
64199,"40cm, 15.7in"
64200,"40cm, 15.7in"
64201,
64202,
64203,25.4 cm
64204,
64205,20mm
64206,
64207,"25cm, 9.84in"
64208,"25cm, 9.84in"
64209,"25cm, 9.84in"
64210,
64211,"42in, 106cm, 36in, 53cm, 6.7in, 17cm"
64212,"37.3cm, 9.1cm"
64213,"37.3cm, 9.1cm"
64214,
64215,
64216,
64217,"87cm, 25cm, 5cm"
64218,"261 mm, 261 mm"
64219,"261 mm, 261 mm"
64220,18v
64221,"79 mm, 79 mm, 89 mm"
64222,
64223,"85mm, 50mm"
64224,"8in, 9.8in"
64225,"8in, 9.8in"
64226,"8in, 9.8in"
64227,"6.2cm, 3.8cm"
64228,"33mm, 25mm, 30mm"
64229,
64230,
64231,"19.2cm, 13.8cm, 13.2cm"
64232,23cm
64233,
64234,
64235,"185mm, 230mm"
64236,"360mm, 360mm, 203mm, 537mm"
64237,300 kg
64238,"20cm, 160cm, 46cm"
64239,"12cm, 4.72in, 7.5cm, 2.95in, 5cm, 74in"
64240,13cm
64241,13cm
64242,13cm
64243,"3m, 120mm"
64244,"3m, 120mm"
64245,"2.7in, 1.7in, 1.4in"
64246,"2.7in, 1.7in, 1.4in"
64247,"14cm, 9.8cm"
64248,"14cm, 9.8cm"
64249,
64250,
64251,
64252,
64253,
64254,
64255,54cm
64256,"1.8cm, 9cm"
64257,"1.8cm, 9cm"
64258,"0.98 in, 2.5 cm"
64259,"0.98 in, 2.5 cm"
64260,53mm
64261,
64262,
64263,15mm
64264,15mm
64265,15mm
64266,"29cm, 11.4inch, 25.8cm, 10.1inch, 0.9cm, 0.3inch"
64267,
64268,"89in, 175mm, 6.89in"
64269,
64270,
64271,"15.2cm, 15.2cm, 17cm, 24cm"
64272,"61cm, 20cm, 9cm, 40cm"
64273,"44 cm, 5 cm, 45 cm"
64274,
64275,"3mm, 0.95cm, 0.37in"
64276,"3mm, 0.95cm, 0.37in"
64277,"3mm, 0.95cm, 0.37in"
64278," ml, l"
64279,"9.15cm, 9.15cm, 3.60inch, 7.40cm"
64280,
64281,"16in, 12in"
64282,"2.8 mm, 62 mm, 2.44 inch, 1.1 inch, 85mm"
64283,"8 m, 4.96in"
64284,"8 m, 4.96in"
64285,
64286,12 oz
64287,325mm
64288,325mm
64289,165mm
64290,"4.5in, 11.5cm, 8.1in, 20.5cm"
64291,"4.5in, 11.5cm, 8.1in, 20.5cm"
64292,20lb
64293,1g
64294,
64295,
64296,"12 cm, 5 cm, 39 cm"
64297,
64298,
64299,
64300,
64301,"500 mm, 210 mm, 340 mm"
64302,"305mm, 180mm"
64303,"305mm, 180mm"
64304,"3.2cm, 3.2cm, 3.2cm, 8cm, 8cm, 8cm"
64305,0.59 inch
64306,24 inch
64307,24 inch
64308,"11.8cm, 1.8cm"
64309,"11.8cm, 1.8cm"
64310,340lb
64311,
64312,"16gb, 512gb"
64313,"16gb, 512gb"
64314,"36cm, 164cm, 243cm, 43cm, 3.20m"
64315,"36cm, 164cm, 243cm, 43cm, 3.20m"
64316,"36cm, 164cm, 243cm, 43cm, 3.20m"
64317,"13in, 22cm, 66in"
64318,5cm
64319,"6cm, 2.36inch"
64320,"6cm, 2.36inch"
64321,"5cm, 5cm"
64322,"22cm, 15cm"
64323,"22cm, 15cm"
64324,"5.20 inch, 0.51 inch, 1.65 inch, 2.95 inch"
64325,"205cm, 180cm, 255cm, 195cm, 170cm, 245cm, 185cm, 235cm, 160cm, 204cm, 204cm"
64326,"44lbs, 33lbs"
64327,"44lbs, 33lbs"
64328,
64329,
64330,"140cm, 60cm"
