index,prediction
38600,7 cm
38601,7 cm
38602,
38603,8in
38604,
38605,
38606,525mm
38607,525mm
38608,"7.4cm, 6cm, 4.8cm, 7.6cm, 6.4cm"
38609,
38610,
38611,30 cm
38612,30 cm
38613,"20mm, 15cm"
38614,"20mm, 15cm"
38615,12v
38616,12v
38617,
38618,6.5 inch
38619,6.5 inch
38620,6.5 inch
38621,12 grams
38622,20 cm
38623,4cm
38624,4cm
38625,"8.5in, 5.7in"
38626,"8.5in, 5.7in"
38627,"8.5in, 5.7in"
38628,24.5cm
38629,
38630,"13cm, 5.12inch"
38631,"13cm, 5.12inch"
38632,"13cm, 5.12inch"
38633,"5cm, 5cm"
38634,"5cm, 5cm"
38635,"200cm, 180cm"
38636,"200cm, 180cm"
38637,"165mm, 90mm, 90mm"
38638,"165mm, 90mm, 90mm"
38639,"3.54inch, 7.9inch"
38640,"17 in, 17 in, 4 in, 4 in"
38641,"35 cm, 20 cm, 10 cm, 16 cm"
38642,18cm
38643,18cm
38644,"40 cm, 38 cm, 32 cm, 49 cm, 5 cm, 32 cm"
38645,"98cm, 207cm"
38646,
38647,"36cm, 4.17in"
38648,"8.6 in, 22 cm"
38649,"35.4 inch, 5.5inch"
38650,"35.4 inch, 5.5inch"
38651,
38652,
38653,
38654,
38655,"7.5cm, 2.95in, 1cm, 0.39in"
38656,
38657,
38658,
38659,4.8w
38660,4.8w
38661,
38662,"3.5in, 6.8 in, 2 cm"
38663,"3.5in, 6.8 in, 2 cm"
38664,"150cm, 150cm, 50cm"
38665,"20cm, 7.78in"
38666,"13.5cm, 5.31in, 30cm, 11.79in"
38667,"13.5cm, 5.31in, 30cm, 11.79in"
38668,"13.5cm, 5.31in, 30cm, 11.79in"
38669,"2.2cm, 16.8cm, 8.5cm"
38670,"100 mm, 1272 mm"
38671,"100 mm, 1272 mm"
38672,"5g, 32g"
38673,
38674,
38675,"132cm, 175cm, 62mm, 100mm"
38676,"108 cm, 3 in"
38677,"13.2cm, 5.2in"
38678,"13.2cm, 5.2in"
38679,"21 cm, 41 cm"
38680,"356mm, 279mm"
38681,"3.6 inch, 7 inch"
38682,"3.6 inch, 7 inch"
38683,"14cm, 30cm, 12cm"
38684,3.5cm
38685,3.5cm
38686,221cm
38687,221cm
38688,9 cm
38689,9 cm
38690,12v
38691,
38692,
38693,
38694,
38695,
38696,"51.18 in, 27 in, 12.20 in, 28.74 in, 3.34 in, 24.40 in"
38697,"12.6 in, 3in, 1.7in"
38698,40 cm
38699,"15cm, 5.9in"
38700,"15cm, 5.9in"
38701,"15cm, 5.9in"
38702,"20mm, 0.78in, 59mm, 54mm, 2.32in, 2.12in"
38703,"85mm, 140mm"
38704,"3cm, 1.18inch, 5cm, 2inch, 10cm, 9inch"
38705,5cm
38706,5cm
38707,350 lbs
38708,
38709,"250 cm, 25cm, 25cm"
38710,"57 cm, 90 cm, 45 cm, 60.7 cm"
38711,
38712,
38713,"42 cm, 16.5 in"
38714,
38715,"2.4 inch, 6 cm"
38716,"2.4 inch, 6 cm"
38717,"31 cm, 8.4 cm"
38718,"31 cm, 8.4 cm"
38719,3.5in
38720,
38721,
38722,"2.4 in, 6 cm"
38723,"2.4 in, 6 cm"
38724,
38725,
38726,
38727,800 watt
38728,800 watt
38729,
38730,"30mm, 1.18inch, 41mm, 61inch, 30mm, 1.18inch, 170mm, 6.69inch, 100mm, 3.93inch"
38731,53 m
38732,53 m
38733,
38734,46 inch
38735,
38736,
38737,
38738,
38739,1.5m
38740,1.5m
38741,
38742,
38743,
38744,"5.51inch, 140mm, 6.10 inch, 23.03 inch, 585mm, 31.10 inch"
38745,14.8cm
38746,"6.5 inch, 1.8 inch, 0.9 inch"
38747,"6.5 inch, 1.8 inch, 0.9 inch"
38748,"8.6cm, 7.9in"
38749,"50mm, 1.97inch"
38750,"50mm, 1.97inch"
38751,
38752,880g
38753,
38754,"56mm, 56mm"
38755,"56mm, 56mm"
38756,
38757,
38758,"228cm, 83cm, 216cm"
38759,"228cm, 83cm, 216cm"
38760,"2 ft, 8 ft"
38761,"2 ft, 8 ft"
38762,"2 ft, 8 ft"
38763,"5 cm, 9.6in, 5 cm, 15.3in"
38764,"18cm, 0.4cm, 13cm"
38765,36.5cm
38766,36.5cm
38767,36.5cm
38768,"450mm, 25mm"
38769,
38770,
38771,"16.9 inch, 64.17inch, 14.56 inch"
38772,"16.9 inch, 64.17inch, 14.56 inch"
38773,1.75l
38774,85 cm
38775,"2.75 in, 7.0 cm"
38776,5 cm
38777,5 cm
38778,
38779,"9.80cm, 3.85in"
38780,"9.80cm, 3.85in"
38781,25cm
38782,25cm
38783,25cm
38784,"31.5in, 76cm, 170cm, 185cm, 5.6ft, 6.1ft"
38785,30.6cm
38786,30.6cm
38787,"8.3cm, 3.3inch, 6.3cm"
38788,"8.3cm, 3.3inch, 6.3cm"
38789,"87cm, 47cm"
38790,"87cm, 47cm"
38791,
38792,
38793,66lbs
38794,"29.5cm, 30cm"
38795,"29.5cm, 30cm"
38796,"9.5cm, 22cm"
38797,"20 cm, 7.87 in"
38798,"20 cm, 7.87 in"
38799,
38800,"43mm, 13mm"
38801,"7mm, 08.3mm"
38802,"7.2inch, 7.9inch"
38803,"5.5 in, 14 cm, 3.1 in, 10.2 in"
38804,"45cm, 17.7in, 11.8in, 30cm, 65in, 165cm, 59in"
38805,"29cm, 23.5cm, 12.5cm"
38806,"13.7cm, 5.39in, 6.8cm, 2.68in"
38807,
38808,
38809,"10mm, 10mm, 20 mm"
38810,
38811,
38812,
38813,
38814,26cm
38815,26cm
38816,18 inch
38817,"2.6 cm, 72 cm, 73 inch, 18.6 inch"
38818,89in
38819,
38820,"23cm, 6.7cm, 9.5cm"
38821,"23cm, 6.7cm, 9.5cm"
38822,"15.7 in, 40.0 cm, 32.8 in, 83.0 cm"
38823,"15.7 in, 40.0 cm, 32.8 in, 83.0 cm"
38824,"52cm, 20.47 inch"
38825,"52cm, 20.47 inch"
38826,"38cm, 38cm, 4cm"
38827,"11.6in, 7.2in, 5.2in"
38828,"11.6in, 7.2in, 5.2in"
38829,"13cm, 32cm"
38830," l,  ml"
38831,"2.8in, 4in, 1.2in"
38832,
38833,"50cm, 32cm, 55cm"
38834,"50cm, 32cm, 55cm"
38835,"200mm, 7.87in"
38836,"200mm, 7.87in"
38837,"200mm, 7.87in"
38838,
38839,"5 cm, 5 cm"
38840,"5 cm, 5 cm"
38841,"160 cm, 80 cm"
38842,
38843,"133 cm, 36 cm, 81 cm"
38844,"3.5 in, 9.0 cm, 2.0 in, 5.5 cm"
38845,"3.5 in, 9.0 cm, 2.0 in, 5.5 cm"
38846,330lbs
38847,"54mm, 85.5mm"
38848,"54mm, 85.5mm"
38849,
38850,
38851,"2.95in, 3.74in"
38852,"2.95in, 3.74in"
38853,
38854,"18cm, 37cm, 24cm"
38855,0.5 in
38856,0.5 in
38857,0.5 in
38858,
38859,
38860,
38861,"9.0 cm, 3.1 in, 8.0 cm, 1.9 in, 5.0 cm"
38862,"77inch, 31.5mm, 77inch, 39inch, 26.5mm"
38863,"19cm, 48in"
38864,"29cm, 13cm, 35cm, 12cm, 29cm, 17cm"
38865,100 cm
38866,100 cm
38867,
38868,"105 cm, 52cm, 76cm"
38869,"105 cm, 52cm, 76cm"
38870,"105 cm, 52cm, 76cm"
38871,
38872,
38873,"59cm, 46cm"
38874,"8cm, 3.14in"
38875,"30cm, 40cm, 240cm"
38876,
38877,
38878,"16 inch, 4 inch, 16 inch"
38879,"16 inch, 4 inch, 16 inch"
38880,"2.7m, 90cm, 48cm"
38881,"2.7m, 90cm, 48cm"
38882,"42cm, 28cm"
38883,"42cm, 28cm"
38884,
38885,"330lbs, 150kg"
38886,
38887,
38888,"16.5cm, 6.69in"
38889,
38890,24cm
38891,24cm
38892,24cm
38893,"2 mm, 46cm"
38894,"2 mm, 46cm"
38895,"175cm, 56cm, 32cm, 30cm"
38896,"6inch, 10.2inch"
38897,"6inch, 10.2inch"
38898,"150cm, 59.05inch"
38899,
38900,"0.98inch, 14inch, 98inch, 9cm, 0.74inch, 22inch, 9cm, 0.74inch, 2cm, 0.78inch, 0.78inch, 2.7cm, 2.7cm, 2.9cm, 1.14inch"
38901,"10cm, 2cm, 4cm"
38902,
38903,120 cm
38904,"3.3in, 72mm, 85mm, 2.8in"
38905,3.4 lbs
38906,"3.5cm, 1.97in, 18cm"
38907,"3.5cm, 1.97in, 18cm"
38908,
38909,
38910,"42g, 14g, 1.5g, 1.5g, 220mg, 24g, 2g, 2g, 4g, 30mg, 0.7mg"
38911,"3m, 300cm, 250cm"
38912,"3m, 300cm, 250cm"
38913,"5.8cm, 2.28in, 22cm, 8.66in"
38914,
38915,
38916,8cm
38917,8cm
38918,"55 cm, 45 cm, 52 cm, 43 cm"
38919,150cm
38920,
38921,"32cm, 16cm, 40cm"
38922,"4cm, 1.57in"
38923,"4cm, 1.57in"
38924,30cm
38925,30cm
38926,30cm
38927,"1in, 4.9cm, 1.9in, 5.4cm"
38928,"1in, 4.9cm, 1.9in, 5.4cm"
38929,"12cm, 4.72in"
38930,"21cm, 24cm"
38931,"21cm, 24cm"
38932,"49in, 11.22in"
38933,"49in, 11.22in"
38934,3000 lb
38935,"20cm, 61cm, 20cm, 8.5cm, 40cm"
38936,"24cm, 120cm, 116cm, 2cm"
38937,"2.8cm, 1.57in, 4cm"
38938,"2.8cm, 1.57in, 4cm"
38939,
38940,"7cm, 2.75in"
38941,"7cm, 2.75in"
38942,"7cm, 2.75in"
38943,"97mm, 90mm"
38944,
38945,
38946,
38947,5 cm
38948,"8cm, 27cm, 43cm"
38949,
38950,"73mm, 25.5mm, 91 mm"
38951,"24v, 96w"
38952,
38953,"230mm, 230mm, 230mm"
38954,12cm
38955,12cm
38956,"71cm, 114cm, 196cm"
38957,"215mm, 190mm"
38958,
38959,"3 in, 4.5cm, 1.77 in"
38960,"3 in, 4.5cm, 1.77 in"
38961,
38962,"43 g, 15 oz"
38963,"9.64 inch, 5.9 inch"
38964,"9.64 inch, 5.9 inch"
38965,"9.64 inch, 5.9 inch"
38966,"333mm, 13.11in, 716mm, 28.19in"
38967,
38968,0.2 inch
38969,27g
38970,"3.78 in, 9.6 cm"
38971,"3 in, 14cm"
38972,"3 in, 14cm"
38973,
38974,"36cm, 6cm"
38975,"36cm, 6cm"
38976,"3.66in, 9.3cm, 2.05in, 5.2cm"
38977,
38978,13cm
38979,13cm
38980,"14cm, 5.5inch"
38981,"14cm, 5.5inch"
38982,"6.1cm, 2.4in, 9.6cm, 3.78in"
38983,"6.1cm, 2.4in, 9.6cm, 3.78in"
38984,
38985,"67 mm, 43 mm"
38986,"67 mm, 43 mm"
38987,29.52inch
38988,29.52inch
38989,29.52inch
38990,732lbs
38991,"6cm, 6cm, 3cm, 3.38cm, 6cm, 7cm"
38992,"19cm, 758cm, 58cm"
38993,"36.25cm, 15cm, 15cm"
38994,"20 lbs, 9kg"
38995,"180cm, 70.9in, 20cm, 7.9in, 50cm, 19.7in"
38996,"92cm, 48cm, 45cm"
38997,"2.75 in, 7 cm, 9.04 in, 23 cm"
38998,"2.75 in, 7 cm, 9.04 in, 23 cm"
38999,34cm
39000,34cm
39001,"100 cm, 50 cm, 75cm"
39002,"15.5 cm, 6.1 in"
39003,"15.5 cm, 6.1 in"
39004,"15.5 cm, 6.1 in"
39005,2.5 inch
39006,2.5 inch
39007,2.5 inch
39008,"1.3 cm, 0.51 in"
39009,"1.3 cm, 0.51 in"
39010,"30cm, 9cm"
39011,"00.63 inch, 0.71inch, 77 inch"
39012,
39013,
39014,"35cm, 45cm"
39015,"30cm, 15cm"
39016,"30cm, 15cm"
39017,"830g, 830g"
39018,8in
39019,8in
39020,"2m, 6.6ft"
39021,"2m, 6.6ft"
39022,"0.4 inch, 027.5 inch, 1.3 inch"
39023,"0.4 inch, 027.5 inch, 1.3 inch"
39024,"8.25in, 21.00cm, 4.72in, 12.00cm"
39025,"8.25in, 21.00cm, 4.72in, 12.00cm"
39026,"3cm, 1.18in, 29cm, 11.4in"
39027,"3cm, 1.18in, 29cm, 11.4in"
39028,
39029,"7.86 in, 20 cm, 2.36 in, 6 cm"
39030,"7.86 in, 20 cm, 2.36 in, 6 cm"
39031,"7.86 in, 20 cm, 2.36 in, 6 cm"
39032,"9in, 3.2in, 5.6in, 3.26in"
39033,"85mm, 65mm"
39034,"85mm, 65mm"
39035,"85mm, 65mm"
39036,"44 cm, 13.2in, 44 cm, 13.2in"
39037,"1.77 in, 4.5 cm, 3.14 in, 8 cm"
39038,"1.77 in, 4.5 cm, 3.14 in, 8 cm"
39039,
39040,"1.57in, 4cm"
39041,"1.57in, 4cm"
39042,"1.57in, 4cm"
39043,"3cm, 8cm"
39044,
39045,
39046,24.8 g
39047,
39048,"6.5mm, 12mm"
39049,"12.2in, 31.0 cm, 1.2 in, 17.7in, 46.0 cm"
39050,"75mm, 355mm, 113mm"
39051,"75mm, 355mm, 113mm"
39052,9 inch
39053,9 inch
39054,
39055,
39056,
39057,"7.0 inch, 7.2 inch"
39058,"62cm, 35cm, 21cm, 46cm"
39059,6cm
39060,6cm
39061,6cm
39062,
39063,"8.5 in, 21.59 cm"
39064,"8.5 in, 21.59 cm"
39065,"8.5 in, 21.59 cm"
39066,147mm
39067,147mm
39068,
39069,
39070,
39071,
39072,"6cm, 6cm, 3cm"
39073,"32 cm, 40 cm"
39074,"32 cm, 40 cm"
39075,"32 cm, 40 cm"
39076,"29cm, 13cm"
39077,
39078,
39079,"72in, 88in, 2in, 10in, 19.6in, 29in, 8in"
39080,"72in, 88in, 2in, 10in, 19.6in, 29in, 8in"
39081,"72in, 88in, 2in, 10in, 19.6in, 29in, 8in"
39082,
39083,
39084,"10 in, 14in"
39085,"10 in, 14in"
39086,"10 in, 14in"
39087,
39088,
39089,"1.4in, 3.5cm"
39090,
39091,
39092,
39093,
39094,"4.5cm, 3.5cm, 18cm, 23cm"
39095,"2.4in, 0.63in, 0.24in"
39096,"2.4in, 0.63in, 0.24in"
39097,"23 cm, 19.84 inch, 9.05 inch"
39098,
39099,"7.9 in, 20 cm"
39100,"102cm, 79cm"
39101,
39102,"5 in, 5 in, 5 in"
39103,"150mm, 5.91in, 45mm"
39104,"150mm, 5.91in, 45mm"
39105,
39106,
39107,"60 cm, 40 cm"
39108,"12v, 15w"
39109,"18in, 9in, 52in, 15mm"
39110,"1.97inch, 2.17inch, 3.94inch"
39111,"40cm, 15.74 inch, 15.74 inch, 18.5 inch, 47cm"
39112,36v
39113,
39114,
39115,"18mm, 14mm, 18mm, 14mm"
39116,"18mm, 14mm, 18mm, 14mm"
39117,"18mm, 14mm, 18mm, 14mm"
39118,"10.5 cm, 4.13 in"
39119,"55mm, 30mm"
39120,
39121,27.4 cm
39122,27.4 cm
39123,33 cm
39124,33 cm
39125,33 cm
39126,"50 mm, 55 mm, 21 mm"
39127,"50 mm, 55 mm, 21 mm"
39128,"2cm, 78in"
39129,"2cm, 78in"
39130,"43in, 110cm, 43in"
39131,"15 cm, 8.1 cm"
39132,"15 cm, 8.1 cm"
39133,70cm
39134,"14.1 in, 36 cm"
39135,"14.1 in, 36 cm"
39136,
39137,1500w
39138,1500w
39139,"8mm, 25.4mm"
39140,"8mm, 25.4mm"
39141,"5.9 cm, 16.5 cm"
39142,40cm
39143,150mm
39144,150mm
39145,"25cm, 9.84in"
39146,"25cm, 9.84in"
39147,"25cm, 9.84in"
39148,"23.9cm, 46.4cm"
39149,"1.2cm, 47in, 18cm, 7.09in, 15cm, 5.91in"
39150,
39151,3 lb
39152,40cm
39153,40cm
39154,40cm
39155,340g
39156,"39mm, 4.1 inch"
39157,"39mm, 4.1 inch"
39158,"32 cm, 12.6 inch, 30 cm, 11.8 inch"
39159,
39160,"11.6in, 0.98in, 0.98in"
39161,"11.6in, 0.98in, 0.98in"
39162,"11.6in, 0.98in, 0.98in"
39163,
39164,
39165,"35cm, 18cm, 23cm"
39166,"35cm, 18cm, 23cm"
39167,"50cm, 40cm, 53cm, 40cm, 93cm, 43.5cm"
39168,"50cm, 40cm, 53cm, 40cm, 93cm, 43.5cm"
39169,"2.8 in, 7.2 cm, 3.8 in, 9.7 cm"
39170,
39171,
39172,10 g
39173,
39174,
39175,24cm
39176,24cm
39177,
39178,411g
39179,12cm
39180,12cm
39181,7.87 inch
39182,7.87 inch
39183,7.87 inch
39184,"11.41in, 29cm"
39185,"11.41in, 29cm"
39186,"6.3 inch, 6.7 inch"
39187,"6.3 inch, 6.7 inch"
39188,5 cm
39189,5 cm
39190,
39191,
39192,"9.06 in, 23 cm"
39193,"9.06 in, 23 cm"
39194,40cm
39195,
39196,
39197,440 lbs
39198,
39199,
39200,5.7kg
39201,
39202,
39203,"15mm, 15mm"
39204,"15mm, 15mm"
39205,"53mm, 58mm, 72mm, 2.83in, 3.58in"
39206,"53mm, 58mm, 72mm, 2.83in, 3.58in"
39207,
39208,
39209,"74cm, 94cm, 37in, 38cm, 15in, 38.5cm, 15.2in"
39210,"1.18 in, 3 cm, 2.1 in, 5.4 cm"
39211,"1.18 in, 3 cm, 2.1 in, 5.4 cm"
39212,0.7inch
39213,"16cm, 6.29in, 15cm, 5.90in"
39214,"16cm, 6.29in, 15cm, 5.90in"
39215, gallon
39216,"12 cm, 18 cm, 7 cm"
39217,"12 cm, 18 cm, 7 cm"
39218,"6.97in, 17.7cm"
39219,"6.97in, 17.7cm"
39220,7in
39221,7in
39222,"8cm, 3.14in"
39223,"8cm, 3.14in"
39224,
39225,"3.5cm, 2.5cm, 6.5cm"
39226,
39227,165lbs
39228,"47 cm, 18.5 in"
39229,34cm
39230,"120v, 240v"
39231,"120v, 240v"
39232,"0.2cm, 2.1cm, 8in, 1.6cm, 6in, 8cm"
39233,"4.5 cm, 1.77 in"
39234,"4.5 cm, 1.77 in"
39235,"4.5 cm, 1.77 in"
39236,"75 mm, 125 mm"
39237,28cm
39238,28cm
39239,
39240,"5.9 in, 15 cm"
39241,"5.9 in, 15 cm"
39242,"15mm, 15mm, 17mm, 17mm"
39243,"15mm, 15mm, 17mm, 17mm"
39244,"15mm, 15mm, 17mm, 17mm"
39245,"556cm, 140cm, 29m"
39246,"556cm, 140cm, 29m"
39247,"1070mm, 600mm"
39248,3.9in
39249,3.9in
39250,3.9in
39251,"58mm, 3in, 52mm, 2in"
39252,"50 cm, 68 in, 70 cm, 55 in, 00 cm, 140 cm, 11in"
39253,
39254,"18.5cm, 31cm"
39255,"18.5cm, 31cm"
39256,"3.54 in, 9.0 cm"
39257,"3.54 in, 9.0 cm"
39258,
39259,
39260,"6.7cm, 11.7cm"
39261,"6.7cm, 11.7cm"
39262,
39263,
39264,"20cm, 4cm, 06inch, 87inch"
39265,"1.7 in, 4.5 in"
39266,"1.7 in, 4.5 in"
39267,"5 in, 4.3in, 4.8 in"
39268,"5 in, 4.3in, 4.8 in"
39269,
39270,
39271,
39272,
39273,
39274,"24mm, 44 mm"
39275,"24mm, 44 mm"
39276,
39277,
39278,"31in, 0.7 in, 1.7 in"
39279,0.73 lb
39280,"69in, 17cm, 33in"
39281,"24.4in, 48cm, 62cm, 8in"
39282,35.3cm
39283,"3.93in, 10cm, 45cm"
39284,"3.93in, 10cm, 45cm"
39285,"110v, 40w"
39286,"110v, 40w"
39287,
39288,
39289,
39290,
39291,
39292,
39293,"15cm, 18cm, 40cm, 68cm"
39294,
39295,"18cm, 6.5cm, 2.6inch"
39296,"65 cm, 75 cm, 90 cm"
39297,
39298,
39299,15 cm
39300,"83.50 cm, 37 cm, 79.10 cm"
39301,"31.5in, 29in"
39302,"31.5in, 29in"
39303,"31.5in, 29in"
39304,1.9 in
39305,"60.5cm, 40cm"
39306,180 kg
39307,
39308,"14cm, 28cm, 11.02in"
39309,"14cm, 28cm, 11.02in"
39310,085mm
39311,085mm
39312,085mm
39313,
39314,
39315,130mm
39316,"3.5 cm, 5.5 cm"
39317,"3.5 cm, 5.5 cm"
39318,"14.15 in, 36.0 cm, 16.51 in, 42.0 cm"
39319,"6501m, 410mm"
39320,"5.90 in, 15 cm"
39321,"5.90 in, 15 cm"
39322,
39323,"5.31inch, 8.46inch, 2.75inch"
39324,30cm
39325,30cm
39326,
39327,
39328,14mm
39329,14mm
39330,"8cm, 34.5cm"
39331,"8cm, 34.5cm"
39332,"8cm, 34.5cm"
39333,"305mm, 215mm"
39334,"305mm, 215mm"
39335,"1.9 in, 5.0 cm, 5.5 in, 14.0 cm"
39336,"1.9 in, 5.0 cm, 5.5 in, 14.0 cm"
39337,"53.7 in, 177 in, 20 in, 514in"
39338,"117cm, 170cm"
39339,"16.1cm, 6.3in, 12.8cm, 5.1in"
39340,"16.1cm, 6.3in, 12.8cm, 5.1in"
39341,
39342,"9cm, 2cm"
39343,"2.8in, 2.4in, 2.4in, 1.7in"
39344,"26cm, 34cm, 73cm, 46cm, 46cm"
39345,"23cm, 10cm, 12cm, 13cm"
39346,
39347,2.16 in
39348,
39349,165mm
39350,165mm
39351,165mm
39352,
39353,
39354,9mm
39355,"780mm, 120mm"
39356,"34cm, 34cm, 13.38in, 38in"
39357,4.8 cm
39358,4.8 cm
39359,"2.2 in, 2.8 in"
39360,"16gb, 2v"
39361,
39362,
39363,
39364,45cm
39365,"55 cm, 101 cm, 45 cm, 199 cm"
39366,"55 cm, 101 cm, 45 cm, 199 cm"
39367,"55 mm, 25 mm"
39368,"55 mm, 25 mm"
39369,14cm
39370,14cm
39371,"104cm, 2cm, 2cm, 160cm"
39372,4g
39373,"36 in, 90 cm"
39374,"36 in, 90 cm"
39375,"36 in, 90 cm"
39376,9.5in
39377,"92cm, 36in, 42cm"
39378,"92cm, 36in, 42cm"
39379,5 cm
39380,5 cm
39381,"4.5cm, 6.5cm, 3cm, 3.2cm"
39382,62cm
39383,62cm
39384,"6mm, 83mm, 57mm"
39385,"6mm, 83mm, 57mm"
39386,"3.14in, 8cm, 2.75in, 7cm"
39387,"3.14in, 8cm, 2.75in, 7cm"
39388,"257mm, 174mm, 28mm, 14mm, 22mm"
39389,"257mm, 174mm, 28mm, 14mm, 22mm"
39390,"24cm, 16cm, 6.3in, 23cm"
39391,"20cm, 20cm"
39392,
39393,4inch
39394,4inch
39395,"8.3cm, 14cm"
39396,"8.3cm, 14cm"
39397,
39398,7.2cm
39399,7.2cm
39400,7.2cm
39401,
39402,"2.7 inch, 6 inch"
39403,"2.7 inch, 6 inch"
39404,"53cm, 32cm"
39405,"53cm, 32cm"
39406,"53cm, 32cm"
39407,"40 inch, 99cm, 36 inch, 91cm, 6.8 inch"
39408,"40 inch, 99cm, 36 inch, 91cm, 6.8 inch"
39409,
39410,
39411,
39412,320lbs
39413,"15 cm, 10 cm"
39414,"15 cm, 10 cm"
39415,"5.1 inch, 3 inch, 7.3 inch"
39416,29cm
39417,"3.93in, 10.00cm, 1.96in, 5.00cm"
39418,"3.93in, 10.00cm, 1.96in, 5.00cm"
39419,"120cm, 28cm"
39420,"55mm, 11mm"
39421,
39422,"100cm, 39.4inch"
39423,"100cm, 39.4inch"
39424,"100cm, 39.4inch"
39425,"3cm, 1.2in, 25.5cm, 2in"
39426,
39427,
39428,
39429,
39430,
39431,"0.3cm, 0.1 in, 10.3cm, 4.1 in, 7.1cm, 2.8 in"
39432,"94mm, 75mm"
39433,
39434,"19.5cm, 9.5cm"
39435,"19.5cm, 9.5cm"
39436,
39437,
39438,236 mm
39439,236 mm
39440,33.25 inch
39441,"49.2in, 220cm, 125cm, 6in"
39442,"394inch, 14cm, 5.51inch"
39443,"394inch, 14cm, 5.51inch"
39444,"394inch, 14cm, 5.51inch"
39445,330lbs
39446,"96cm, 37.8in"
39447,"96cm, 37.8in"
39448,"96cm, 37.8in"
39449,"130mm, 130mm"
39450,"30.5cm, 12in, 12.9cm"
39451,"30.5cm, 12in, 12.9cm"
39452,"4.05 inch, 10.27 inch, 7.43 inch, 2.63 inch"
39453,"16.8cm, 6.6in, 10.5cm, 4.1in"
39454,
39455,
39456,
39457,
39458,8.6 inch
39459,8.6 inch
39460,"98mm, 98mm"
39461,"98mm, 98mm"
39462,"277mm, 30cm"
39463,"7cm, 3cm, 1.2inch, 2cm, 8inch, 4.5cm, 1.7inch"
39464,"32mm, 95mm, 77.5mm"
39465,24cm
39466,3.73cm
39467,3.73cm
39468,"33mm, 1.3in"
39469,12cm
39470,12cm
39471,
39472,
39473,2.8cm
39474,2.8cm
39475,13cm
39476,13cm
39477,13cm
39478,"5cm, 5in, 8.5cm, 3.3in"
39479,"5cm, 5in, 8.5cm, 3.3in"
39480,"22 cm, 141.5 cm, 2 cm"
39481,
39482,
39483,
39484,"2.5 cm, 0.9 inch, 2.4 cm, 16.5 inch"
39485,"2.5 cm, 0.9 inch, 2.4 cm, 16.5 inch"
39486,"800 mm, 125 mm"
39487,"800 mm, 125 mm"
39488,"14 cm, 12 cm"
39489,"95 cm, 39 cm, 48 cm"
39490,"3.9in, 13.7in, 11.8in, 180cm, 70.8in, 11.8in, 028cm, 11in, 11.8in, 17.7in"
39491,"3.9in, 13.7in, 11.8in, 180cm, 70.8in, 11.8in, 028cm, 11in, 11.8in, 17.7in"
39492,11.81in
39493,11.81in
39494,11.81in
39495,"118mm, 123mm"
39496,"4.4cm, 3cm, 125cm, 3cm, 8.8cm, 3.3cm, 10.5cm, 3cm, 3.7cm, 3cm"
39497,
39498,"15cm, 5.90in, 9cm"
39499,"15cm, 5.90in, 9cm"
39500,"32.00cm, 12.58in, 5.00cm, 11.59in, 5.30cm, 2.08in, 6.50cm, 2.55in"
39501,
39502,"15 cm, 20 cm, 15 cm, 7cm"
39503,
39504,"57 inch, 8.7 inch, 1.57 inch, 2 inch, 23.62 inch, 2.0 inch"
39505,"148mm, 149mm"
39506,"148mm, 149mm"
39507,"16cm, 6.29inch, 15cm, 5.9inch"
39508,"16cm, 6.29inch, 15cm, 5.9inch"
39509,"15cm, 9in, 5cm, 6.5in"
39510,"15cm, 9in, 5cm, 6.5in"
39511,
39512,
39513,
39514,"4.05 in, 10.3 cm"
39515,"4.05 in, 10.3 cm"
39516,"26 cm, 58 cm"
39517,"26 cm, 58 cm"
39518,
39519,
39520,
39521,"8.9 in, 22.5 cm"
39522,"8.9 in, 22.5 cm"
39523,"8.9 in, 22.5 cm"
39524,"22.8cm, 12cm, 6.24cm"
39525,"22.8cm, 12cm, 6.24cm"
39526,"22.8cm, 12cm, 6.24cm"
39527,
39528,"7.09in, 18cm, 3.54in, 9cm, 3.54in, 9cm"
39529,2kg
39530,2.5cm
39531,2.5cm
39532,2.5cm
39533,
39534,38mm
39535,38mm
39536,38mm
39537,"45cm, 17.7in, 61cm, 24in"
39538,"45cm, 17.7in, 61cm, 24in"
39539,"3cm, 13cm"
39540,6.9cm
39541,6.9cm
39542,115v
39543,115v
39544,
39545,
39546,120cm
39547,120cm
39548,"93cm, 36.6inch"
39549,"11.8 in, 30 cm, 30 cm"
39550,"17 cm, 110 cm, 4 cm"
39551,"80 mm, 51 mm"
39552,"80 mm, 51 mm"
39553,"80 mm, 51 mm"
39554,
39555,
39556,
39557,35mm
39558,35mm
39559,35mm
39560,"46cm, 7.9in, 20cm"
39561,"46cm, 7.9in, 20cm"
39562,"5.1 in, 13 cm"
39563,"5.1 in, 13 cm"
39564,"5.1 in, 13 cm"
39565,
39566,
39567,
39568,
39569,
39570,"30cm, 11.8in"
39571,"38 cm, 23 cm, 5.5 cm"
39572,
39573,"147 cm, 23 cm, 190 cm, 140 cm, 20 cm, 140 cm"
39574,
39575,
39576,
39577,"09m, 1m, 3m, 77m, 2m, 8m, 6m"
39578,"27cm, 26.5cm"
39579,"27cm, 26.5cm"
39580,"8cm, 4cm"
39581,"55cm, 14cm"
39582,
39583,
39584,20v
39585,"5 cm, 5 cm, 57 cm, 57 cm"
39586,
